local_a_m,local_b_m,x_m,y_m,diameter_upper_bound_m,move_distance_m,move_and_detect_time_s
214.27434513150857,187.9135573035196,1714.2743451315087,187.9135573035196,16.098772904283955,285.0,62.0
214.27434513150857,-187.9135573035196,1714.2743451315087,-187.9135573035196,16.098772904283905,285.0,62.0
222.29067854687912,230.18873610836837,1722.290678546879,230.18873610836837,16.110269662922974,320.0,69.0
222.29067854687912,-230.18873610836837,1722.290678546879,-230.18873610836837,16.11026966292298,320.0,69.0
215.7493419776553,201.18951621843706,1715.7493419776554,201.18951621843706,16.112986609524746,295.0,64.0
215.7493419776553,-201.18951621843706,1715.7493419776554,-201.18951621843706,16.11298660952461,295.0,64.0
214.6632569711813,194.98637415605373,1714.6632569711812,194.98637415605373,16.13642143651286,290.0,63.0
214.6632569711813,-194.98637415605373,1714.6632569711812,-194.98637415605373,16.13642143651277,290.0,63.0
213.4523804248656,188.8467137414852,1713.4523804248656,188.8467137414852,16.1540598789437,285.0,62.0
213.4523804248656,-188.8467137414852,1713.4523804248656,-188.8467137414852,16.154059878943695,285.0,62.0
215.80194010159536,208.39751113769918,1715.8019401015954,208.39751113769918,16.17175453918515,300.0,65.0
215.80194010159536,-208.39751113769918,1715.8019401015954,-208.39751113769918,16.17175453918506,300.0,65.0
226.4128740668316,196.81770869715217,1726.4128740668316,196.81770869715217,16.185011727019535,300.0,65.0
226.4128740668316,-196.81770869715217,1726.4128740668316,-196.81770869715217,16.185011727019504,300.0,65.0
213.810427674936,195.92116020854147,1713.810427674936,195.92116020854147,16.19000353293479,290.0,63.0
213.810427674936,-195.92116020854147,1713.810427674936,-195.92116020854147,16.19000353293457,290.0,63.0
212.62635189258438,189.77627481023774,1712.6263518925844,189.77627481023774,16.2094960809566,285.0,62.0
212.62635189258438,-189.77627481023774,1712.6263518925844,-189.77627481023774,16.209496080956512,285.0,62.0
212.9535277363488,196.8522162045531,1712.9535277363489,196.8522162045531,16.24372129960366,290.0,63.0
212.9535277363488,-196.8522162045531,1712.9535277363489,-196.8522162045531,16.243721299603617,290.0,63.0
211.79627526105736,190.70222281227458,1711.7962752610574,190.70222281227458,16.265080559767338,285.0,62.0
211.79627526105736,-190.70222281227458,1711.7962752610574,-190.70222281227458,16.265080559767338,285.0,62.0
211.31868246237616,183.69652811734204,1711.3186824623763,183.69652811734204,16.28414406112397,280.0,61.0
211.31868246237616,-183.69652811734204,1711.3186824623763,-183.69652811734204,16.2841440611241,280.0,61.0
212.09257346955943,197.77952441812457,1712.0925734695595,197.77952441812457,16.2975737026892,290.0,63.0
212.09257346955943,-197.77952441812457,1712.0925734695595,-197.77952441812457,16.29757370268902,290.0,63.0
227.5044061620118,252.66924066231405,1727.5044061620117,252.66924066231405,16.315917927538038,340.0,73.0
227.5044061620118,-252.66924066231405,1727.5044061620117,-252.66924066231405,16.315917927537807,340.0,73.0
210.51514609411367,184.61682822801927,1710.5151460941138,184.61682822801927,16.320206799324353,280.0,61.0
210.51514609411367,-184.61682822801927,1710.5151460941138,-184.61682822801927,16.32020679932426,280.0,61.0
210.96216633374715,191.6245401188804,1710.962166333747,191.6245401188804,16.32081237291374,285.0,62.0
210.96216633374715,-191.6245401188804,1710.962166333747,-191.6245401188804,16.320812372913608,285.0,62.0
230.18873610836837,222.29067854687912,1730.1887361083684,222.29067854687912,16.36112869311571,320.0,69.0
230.18873610836837,-222.29067854687912,1730.1887361083684,-222.29067854687912,16.361128693115823,320.0,69.0
218.23947521999952,234.03318451813453,1718.2394752199996,234.03318451813453,16.365073669853594,320.0,69.0
218.23947521999952,-234.03318451813453,1718.2394752199996,-234.03318451813453,16.365073669853505,320.0,69.0
210.12404099088536,192.54320917046317,1710.1240409908853,192.54320917046317,16.377387131360933,285.0,62.0
210.12404099088536,-192.54320917046317,1710.1240409908853,-192.54320917046317,16.377387131360976,285.0,62.0
